n_active,sample_id,policy,throughput,rho,migrations,throughput_gain
23,0,PerfOracle,1215.3525308584144,6.257123871094659,0,0.0
23,0,HotCold,1215.3525308584144,6.193452478917208,15,0.0
23,1,Proposed,1113.628614934521,9.479862838099793,10,0.0
23,1,PdOracle,1113.628614934521,9.175334740949301,6,0.0
23,1,PerfOracle,1113.628614934521,8.084868907776675,0,0.0
23,1,HotCold,1113.628614934521,8.297749482792044,15,0.0
23,2,Proposed,1006.7015208278824,9.51588814214138,15,0.0
23,2,PdOracle,1006.7015208278824,9.411191573152188,6,0.0
23,2,PerfOracle,1006.7015208278824,5.70954754234386,0,0.0
23,2,HotCold,1006.7015208278824,5.806953036539088,15,0.0
24,0,Proposed,1207.1799404521055,9.503158089227895,11,0.0
24,0,PdOracle,1207.1799404521055,8.665222714692566,5,0.0
24,0,PerfOracle,1207.1799404521055,7.851214838239362,0,0.0
24,0,HotCold,1207.1799404521055,8.209582338231934,15,0.0
24,1,Proposed,1218.5408069681744,11.410346776219587,15,0.0
24,1,PdOracle,1218.5408069681744,8.967305802064725,6,0.0
24,1,PerfOracle,1218.5408069681744,5.929467420212014,0,0.0
24,1,HotCold,1218.5408069681744,6.021020933078595,15,0.0
24,2,Proposed,1052.469732550182,8.503354550991341,9,0.0
24,2,PdOracle,1052.469732550182,9.516284890425455,8,0.0
24,2,PerfOracle,1052.469732550182,5.921815670476033,0,0.0
24,2,HotCold,1052.469732550182,5.758839855068094,15,0.0
25,0,Proposed,1295.5280877869443,8.15326513546709,4,0.0
25,0,PdOracle,1295.5280877869443,9.447135373700078,9,0.0
25,0,PerfOracle,1295.5280877869443,7.3292209847931185,0,0.0
25,0,HotCold,1295.5280877869443,7.350087282606037,15,0.0
25,1,Proposed,1225.9777511101006,9.50271617090384,11,0.0
25,1,PdOracle,1225.9777511101006,8.972649602740042,7,0.0
25,1,PerfOracle,1225.9777511101006,5.874065164538903,0,0.0
25,1,HotCold,1225.9777511101006,8.018753191973188,15,0.0
25,2,Proposed,1215.5713947446104,8.151286142724793,4,0.0
25,2,PdOracle,1215.5713947446104,9.020698802913714,7,0.0
25,2,PerfOracle,1215.5713947446104,5.77476786554451,0,0.0
25,2,HotCold,1215.5713947446104,5.910361918024561,15,0.0
26,0,Proposed,1207.3988043383013,9.39037150072628,14,0.0
26,0,PdOracle,1207.3988043383013,9.44364082356326,12,0.0
26,0,PerfOracle,1207.3988043383013,5.961753897974761,0,0.0
26,0,HotCold,1207.3988043383013,6.184224514584795,15,0.0
26,1,Proposed,1249.978739950841,9.460531595982623,14,0.0
26,1,PdOracle,1249.978739950841,9.405092974339377,7,0.0
26,1,PerfOracle,1249.978739950841,6.286540882883596,0,0.0
26,1,HotCold,1249.978739950841,6.282055055745509,15,0.0
26,2,Proposed,1137.848467661457,9.193254639590926,8,0.0
26,2,PdOracle,1137.848467661457,8.949174215026312,10,0.0
26,2,PerfOracle,1137.848467661457,5.981380981454221,0,0.0
26,2,HotCold,1136.1440651947837,5.535430257700378,15,-1.7044024666734003
27,0,Proposed,1268.7765506088363,9.400427974302312,10,0.0
27,0,PdOracle,1268.7765506088363,9.35193861870066,6,0.0
27,0,PerfOracle,1268.7765506088363,5.877147063572933,0,0.0
27,0,HotCold,1268.7765506088363,5.90409328876955,15,0.0
27,1,Proposed,1407.8772239625234,8.969958469694902,13,0.0
27,1,PdOracle,1407.8772239625234,9.318518514401202,6,0.0
27,1,PerfOracle,1407.8772239625234,5.620397576988504,0,0.0
27,1,HotCold,1407.8772239625234,5.636387013964861,15,0.0
27,2,Proposed,1300.9501298558855,8.921427059131334,12,0.0
27,2,PdOracle,1300.9501298558855,9.512941562343197,12,0.0
27,2,PerfOracle,1300.9501298558855,5.723619416798551,0,0.0
27,2,HotCold,1300.9501298558855,5.679238813155027,15,0.0
28,0,Proposed,1239.7912474715465,10.826298272151625,9,0.0
28,0,PdOracle,1239.7912474715465,10.781954527333804,5,0.0
28,0,PerfOracle,1239.7912474715465,6.05985701157317,0,0.0
28,0,HotCold,1239.7912474715465,6.146372282646031,15,0.0
28,1,Proposed,1384.0950990079791,9.369742829210585,13,0.0
28,1,PdOracle,1384.0950990079791,9.442652085244482,6,0.0
28,1,PerfOracle,1384.0950990079791,6.086026941768702,0,0.0
28,1,HotCold,1384.0950990079791,6.169516763254233,15,0.0
28,2,Proposed,1362.32787612642,9.338275407982973,13,0.0
28,2,PdOracle,1362.32787612642,8.711177563337017,5,0.0
28,2,PerfOracle,1362.32787612642,7.09702703517096,0,0.0
28,2,HotCold,1362.32787612642,7.337245960168107,15,0.0
29,0,Proposed,1257.634547978963,9.399730962571539,8,0.0
29,0,PdOracle,1257.634547978963,9.399730962571539,3,0.0
29,0,PerfOracle,1257.634547978963,5.727162828130771,0,0.0
29,0,HotCold,1257.634547978963,5.647205912712219,15,0.0
29,1,Proposed,1370.7193304189252,9.18397135740634,11,0.0
29,1,PdOracle,1370.7193304189252,9.079731234785454,9,0.0
29,1,PerfOracle,1370.7193304189252,5.816739092922262,0,0.0
29,1,HotCold,1370.7193304189252,6.124710102873227,15,0.0
29,2,Proposed,1423.7056223969548,8.96961813731578,10,0.0
29,2,PdOracle,1423.7056223969548,9.584375968100879,6,0.0
29,2,PerfOracle,1423.7056223969548,6.075359659404154,0,0.0
29,2,HotCold,1423.7056223969548,5.648440498212447,15,0.0
30,0,Proposed,1517.2569479145386,9.731649329527814,13,0.0
30,0,PdOracle,1517.2569479145386,9.742224979451859,5,0.0
30,0,PerfOracle,1517.2569479145386,6.2316512867908385,0,0.0
30,0,HotCold,1517.2569479145386,5.73820445220338,15,0.0
30,1,Proposed,1474.6770123019992,9.466923643711404,15,0.0
30,1,PdOracle,1474.6770123019992,8.14750716411072,3,0.0
30,1,PerfOracle,1474.6770123019992,7.0810100574815005,0,0.0
30,1,HotCold,1474.6770123019992,7.125632973537426,15,0.0
30,2,Proposed,1533.8209926133527,9.376586439536414,12,0.0
30,2,PdOracle,1533.8209926133527,9.386464535999215,8,0.0
30,2,PerfOracle,1533.8209926133527,5.893556048676662,0,0.0
30,2,HotCold,1533.8209926133527,6.2230723744617205,15,0.0
31,0,Proposed,1493.4748229599945,9.3750264949694,13,0.0
31,0,PdOracle,1493.4748229599945,9.460062244686695,8,0.0
31,0,PerfOracle,1493.4748229599945,5.928253017418448,0,0.0
31,0,HotCold,1493.4748229599945,5.919479004852045,15,0.0
31,1,Proposed,1423.9244862831508,9.332022866031446,11,0.0
31,1,PdOracle,1423.9244862831508,9.34922022021429,6,0.0
31,1,PerfOracle,1423.9244862831508,6.086726553663802,0,0.0
31,1,HotCold,1423.9244862831508,5.960249867849736,15,0.0
31,2,Proposed,1429.127664465896,9.480802132138207,15,0.0
31,2,PdOracle,1429.127664465896,9.404877966090536,10,0.0
31,2,PerfOracle,1429.127664465896,5.916295063021377,0,0.0
31,2,HotCold,1425.4535688468363,5.495831469219813,15,-3.674095619059699
32,0,Proposed,1592.2293266603235,9.504949886554977,11,0.0
32,0,PdOracle,1592.2293266603235,9.522469137385485,6,0.0
32,0,PerfOracle,1592.2293266603235,6.149220137588371,0,0.0
32,0,HotCold,1592.2293266603235,6.218435121729396,15,0.0
32,1,Proposed,1490.5054107364306,8.969606152737786,9,0.0
32,1,PdOracle,1490.5054107364306,9.101695984174885,7,0.0
32,1,PerfOracle,1490.5054107364306,5.799776580128796,0,0.0
32,1,HotCold,1490.5054107364306,5.748815008708119,15,0.0
32,2,Proposed,1587.0261484775783,8.946569976199017,10,0.0
32,2,PdOracle,1587.0261484775783,9.3731947204813,10,0.0
32,2,PerfOracle,1587.0261484775783,5.935701439567256,0,0.0
32,2,HotCold,1587.0261484775783,6.1224027609927605,15,0.0
33,0,Proposed,1573.6503798885244,9.532045572685632,10,0.0
33,0,PdOracle,1573.6503798885244,9.38135489034734,8,0.0
33,0,PerfOracle,1573.6503798885244,6.0811136812764115,0,0.0
33,0,HotCold,1573.6503798885244,5.818208554200117,15,0.0
33,1,Proposed,1631.839850049299,9.716068935865081,8,0.0
33,1,PdOracle,1631.839850049299,9.76604025376938,7,0.0
33,1,PerfOracle,1631.839850049299,8.755722277476798,0,0.0
33,1,HotCold,1631.839850049299,8.33501675567641,15,0.0
33,2,Proposed,1578.8535580712694,9.493007704508763,8,0.0
33,2,PdOracle,1578.8535580712694,9.145759018421508,4,0.0
33,2,PerfOracle,1578.8535580712694,6.43919510990929,0,0.0
33,2,HotCold,1578.8535580712694,9.38007139658443,15,0.0
34,0,Proposed,1645.4344825245491,9.505727148804267,13,0.0
34,0,PdOracle,1645.4344825245491,9.443450072135475,4,0.0
34,0,PerfOracle,1645.4344825245491,6.110468832354756,0,0.0
34,0,HotCold,1645.4344825245491,6.194589314454513,15,0.0
34,1,Proposed,1677.6080617715984,9.545864326212689,11,0.0
34,1,PdOracle,1677.6080617715984,9.346780088569608,7,0.0
34,1,PerfOracle,1677.6080617715984,6.86597510086609,0,0.0
34,1,HotCold,1677.6080617715984,7.064629549652439,15,0.0
34,2,Proposed,1602.8545469120097,9.319136027902703,11,0.0
34,2,PdOracle,1602.8545469120097,9.355723161995135,7,0.0
34,2,PerfOracle,1602.8545469120097,5.80379899337173,0,0.0
34,2,HotCold,1602.8545469120097,5.92219994732719,15,0.0
35,0,Proposed,1691.2026942468485,8.142407050261042,3,0.0
35,0,PdOracle,1691.2026942468485,9.541235393073265,9,0.0
35,0,PerfOracle,1691.2026942468485,7.200672889678092,0,0.0
35,0,HotCold,1691.2026942468485,7.717173594553649,15,0.0
35,1,Proposed,1572.9147336241417,9.168931603474105,4,0.0
35,1,PdOracle,1572.9147336241417,9.168931603474105,3,0.0
35,1,PerfOracle,1572.9147336241417,5.973038072123199,0,0.0
35,1,HotCold,1572.9147336241417,5.8693986786506755,15,0.0
35,2,Proposed,1706.812228795084,9.65753603043512,10,0.0
35,2,PdOracle,1706.812228795084,9.652317993537508,3,0.0
35,2,PerfOracle,1706.812228795084,6.327328720102098,0,0.0
35,2,HotCold,1706.812228795084,5.854405976840984,15,0.0
36,0,Proposed,1800.3635543126677,9.601410217376646,6,0.0
36,0,PdOracle,1800.3635543126677,9.920913102190106,9,0.0
36,0,PerfOracle,1800.3635543126677,8.241846509203883,0,0.0
36,0,HotCold,1800.3635543126677,8.272941254406158,15,0.0
36,1,Proposed,1757.7836187001283,9.400751169723124,10,0.0
36,1,PdOracle,1757.7836187001283,9.399972523232487,6,0.0
36,1,PerfOracle,1757.7836187001283,6.0940659717379235,0,0.0
