n_active,sample_id,policy,throughput,rho,migrations,throughput_gain
2,0,Proposed,80.17555692852986,14.645279534444045,5,0.0
2,0,PdOracle,80.17555692852986,12.961051588583844,1,0.0
2,0,PerfOracle,80.17555692852986,12.035384235381738,0,0.0
2,0,HotCold,80.17555692852986,12.288003872787412,4,0.0
2,1,Proposed,117.55231435832431,6.799364754899604,2,0.04345865532948778
2,1,PdOracle,117.55231435832431,6.799364754899604,2,0.04345865532948778
2,1,PerfOracle,117.55231435832431,5.8329632437359376,1,0.04345865532948778
2,1,HotCold,117.55231435832431,5.612721052837159,4,0.04345865532948778
2,2,Proposed,122.75549254106939,7.992428756207614,4,2.5149618043739537
2,2,PdOracle,122.75549254106939,8.068518689920737,2,2.5149618043739537
2,2,PerfOracle,122.75549254106939,5.682348459942656,1,2.5149618043739537
2,2,HotCold,122.75549254106939,5.685598827515793,2,2.5149618043739537
3,0,Proposed,146.75648138180964,8.17777806374747,5,0.18241788569565642
3,0,PdOracle,146.75648138180964,8.17777806374747,2,0.18241788569565642
3,0,PerfOracle,146.75648138180964,5.833261172040137,1,0.18241788569565642
3,0,HotCold,146.75648138180964,8.131519117426814,7,0.18241788569565642
3,1,Proposed,72.00296652222072,16.360016416513876,6,0.0
3,1,PdOracle,72.00296652222072,16.360016416513876,3,0.0
3,1,PerfOracle,72.00296652222072,12.5202311851033,0,0.0
3,1,HotCold,72.00296652222072,13.803549666763281,3,0.0
3,2,Proposed,104.17654576927009,15.83859108836805,7,0.0
3,2,PdOracle,104.17654576927009,15.83859108836805,3,0.0
3,2,PerfOracle,104.17654576927009,12.036270519589978,0,0.0
3,2,HotCold,104.17654576927009,12.486272891472677,6,0.0
4,0,Proposed,160.35111385705972,15.170490511148126,9,0.0
4,0,PdOracle,160.35111385705972,13.552174587809212,2,0.0
4,0,PerfOracle,160.35111385705972,12.09402424999168,0,0.0
4,0,HotCold,160.35111385705972,13.323153294016759,11,0.0
4,1,Proposed,170.75747022254987,8.24250351343616,4,0.0
4,1,PdOracle,170.75747022254987,8.24250351343616,3,0.0
4,1,PerfOracle,170.75747022254987,5.68607947771757,0,0.0
4,1,HotCold,170.75747022254987,8.174707777830795,5,0.0
4,2,Proposed,165.55429203980478,6.9813998719895904,4,1.2599322015231564
4,2,PdOracle,165.55429203980478,6.9813998719895904,3,1.2599322015231564
4,2,PerfOracle,165.55429203980478,5.83307573760684,1,1.2599322015231564
4,2,HotCold,164.32322802393378,5.323409482107628,15,0.028868185652157763
5,0,Proposed,189.555280880545,7.001572460961044,9,0.1714552853516409
5,0,PdOracle,189.555280880545,7.001572460961044,5,0.1714552853516409
5,0,PerfOracle,189.555280880545,5.8275412749782065,1,0.1714552853516409
5,0,HotCold,189.47762566921298,5.582303984381292,15,0.09380007401961166
5,1,Proposed,291.27919680443824,9.10637955915302,7,0.3941100453733384
5,1,PdOracle,291.27919680443824,8.160713730489999,1,0.3941100453733384
5,1,PerfOracle,291.27919680443824,8.160713730489999,1,0.3941100453733384
5,1,HotCold,291.27919680443824,7.427919963885723,8,0.3941100453733384
5,2,Proposed,259.1056175573889,8.875546887498894,3,0.0
5,2,PdOracle,259.1056175573889,8.875546887498894,3,0.0
5,2,PerfOracle,259.1056175573889,5.658404407361204,0,0.0
5,2,HotCold,259.1056175573889,8.16750278533633,15,0.0
6,0,Proposed,272.70025003263896,15.815874730860338,11,0.0
6,0,PdOracle,272.70025003263896,13.50587643034313,1,0.0
6,0,PerfOracle,272.70025003263896,12.16818536304859,0,0.0
6,0,HotCold,272.70025003263896,14.154693741402752,8,0.0
6,1,Proposed,320.4833638279236,9.251660080497166,5,0.0
6,1,PdOracle,320.4833638279236,9.251660080497166,4,0.0
6,1,PerfOracle,320.4833638279236,5.683936706349412,0,0.0
6,1,HotCold,320.4833638279236,8.397415168623551,15,0.0
6,2,Proposed,347.45376489222787,8.861721270433797,5,0.3748261723843598
6,2,PdOracle,347.45376489222787,8.836371332750542,3,0.3748261723843598
6,2,PerfOracle,347.45376489222787,5.657650846520963,1,0.3748261723843598
6,2,HotCold,347.45376489222787,9.05445401300054,15,0.3748261723843598
7,0,Proposed,344.48435266866386,8.88638703200593,7,0.0
7,0,PdOracle,344.48435266866386,9.700413946359744,5,0.0
7,0,PerfOracle,344.48435266866386,5.66169327520342,0,0.0
7,0,HotCold,344.48435266866386,6.969458674522724,15,0.0
7,1,Proposed,312.3107734216145,8.454706755830514,5,0.0
7,1,PdOracle,312.3107734216145,9.125452400592346,5,0.0
7,1,PerfOracle,312.3107734216145,5.693839594179079,0,0.0
7,1,HotCold,312.3107734216145,8.2393252996057,15,0.0
7,2,Proposed,344.48435266866386,8.692634512005938,12,0.46838987697412904
7,2,PdOracle,344.48435266866386,9.700413946359744,6,0.46838987697412904
7,2,PerfOracle,344.48435266866386,5.662602303519016,1,0.46838987697412904
7,2,HotCold,344.48435266866386,5.685470445596372,15,0.46838987697412904
8,0,Proposed,373.68851969214916,7.581465582922572,7,4.871956658656529
8,0,PdOracle,373.68851969214916,8.259233834002119,4,4.871956658656529
