n_active,sample_id,policy,throughput,rho,migrations,throughput_gain
2,0,Proposed,85.37873511127493,11.161999988553564,5,0.0
2,0,PdOracle,85.37873511127493,11.161999988553564,2,0.0
2,0,PerfOracle,85.37873511127493,9.976841405394266,0,0.0
2,0,HotCold,85.37873511127493,10.897573081843086,8,0.0
2,1,Proposed,80.17555692852986,22.706389041769437,7,0.0
2,1,PdOracle,80.17555692852986,22.19985200373061,1,0.0
2,1,PerfOracle,80.17555692852986,20.514903928578423,0,0.0
2,1,HotCold,80.17555692852986,20.707100519702507,7,0.0
2,2,Proposed,80.17555692852986,22.706389041769437,7,0.0
2,2,PdOracle,80.17555692852986,22.21956711041347,2,0.0
2,2,PerfOracle,80.17555692852986,20.145233031085603,0,0.0
2,2,HotCold,80.17555692852986,20.09726453230129,6,0.0
3,0,Proposed,141.55330319906454,12.12884227264947,6,0.0
3,0,PdOracle,141.55330319906454,12.12884227264947,3,0.0
3,0,PerfOracle,141.55330319906454,9.979368171453057,0,0.0
3,0,HotCold,141.55330319906454,10.649267532672699,14,0.0
3,1,Proposed,141.55330319906454,12.12884227264947,3,0.0
3,1,PdOracle,141.55330319906454,12.12884227264947,1,0.0
3,1,PerfOracle,141.55330319906454,11.130415858623378,0,0.0
3,1,HotCold,141.55330319906454,10.27850969964802,15,0.0
3,2,Proposed,104.17654576927009,24.851083739970644,7,0.0
3,2,PdOracle,104.17654576927009,25.100828877191237,2,0.0
3,2,PerfOracle,104.17654576927009,20.29470155603257,0,0.0
3,2,HotCold,104.17654576927009,21.3878579378106,12,0.0
4,0,Proposed,202.93104946959923,13.663477441981549,6,0.0
4,0,PdOracle,202.93104946959923,13.581887748797953,3,0.0
4,0,PerfOracle,202.93104946959923,12.364400933071124,0,0.0
4,0,HotCold,202.93104946959923,13.598366363488678,14,0.0
4,1,Proposed,165.55429203980478,12.26406447995738,6,0.0
4,1,PdOracle,165.55429203980478,12.26406447995738,3,0.0
4,1,PerfOracle,165.55429203980478,10.001440904940381,0,0.0
4,1,HotCold,165.55429203980478,10.65535462071839,15,0.0
4,2,Proposed,197.72787128685417,12.478739484075488,6,0.0
4,2,PdOracle,197.72787128685417,12.478739484075488,3,0.0
4,2,PerfOracle,197.72787128685417,9.99838439665942,0,0.0
4,2,HotCold,197.72787128685417,10.995890329526182,15,0.0
5,0,Proposed,216.5256819448493,25.160195449712642,4,0.0
5,0,PdOracle,216.5256819448493,27.27213606057895,5,0.0
5,0,PerfOracle,216.5256819448493,20.581812965267556,0,0.0
5,0,HotCold,216.5256819448493,23.140102771553803,11,0.0
5,1,Proposed,226.93203831033946,13.904707549311402,6,0.0
5,1,PdOracle,226.93203831033946,15.07354678864654,4,0.0
5,1,PerfOracle,226.93203831033946,9.892678842426376,0,0.0
5,1,HotCold,226.93203831033946,12.701874146488159,15,0.0
5,2,Proposed,189.555280880545,12.342176153531529,10,0.0
5,2,PdOracle,189.555280880545,12.342176153531529,5,0.0
5,2,PerfOracle,189.555280880545,9.630932965616473,0,0.0
5,2,HotCold,189.555280880545,10.2082033850544,15,0.0
6,0,Proposed,363.0632994404631,13.625237454692774,3,0.0
6,0,PdOracle,363.0632994404631,13.625237454692774,2,0.0
6,0,PerfOracle,363.0632994404631,10.917254045184508,0,0.0
6,0,HotCold,363.0632994404631,14.213669188456796,13,0.0
6,1,Proposed,283.10660639812914,14.829019004661292,10,0.0
6,1,PdOracle,283.10660639812914,14.822994132061297,5,0.0
6,1,PerfOracle,283.10660639812914,10.029129731010288,0,0.0
6,1,HotCold,283.10660639812914,13.616866711614412,15,0.0
6,2,Proposed,315.2801856451785,14.557445508717338,7,0.0
6,2,PdOracle,315.2801856451785,14.557445508717338,4,0.0
6,2,PerfOracle,315.2801856451785,10.052830702000643,0,0.0
6,2,HotCold,315.2801856451785,14.975171488050877,15,0.0
7,0,Proposed,371.45475373296813,15.930519028286104,11,0.0
7,0,PdOracle,371.45475373296813,15.931380202703417,5,0.0
7,0,PerfOracle,371.45475373296813,10.048198771770743,0,0.0
7,0,HotCold,371.45475373296813,10.463559809825018,15,0.0
7,1,Proposed,237.55725856202548,12.387073634659066,5,0.0
7,1,PdOracle,237.55725856202548,12.387073634659066,4,0.0
7,1,PerfOracle,237.55725856202548,11.013517093165081,0,0.0
7,1,HotCold,237.55725856202548,10.944735915977295,14,0.0
7,2,Proposed,381.86111009845825,13.680014775717922,4,0.0
7,2,PdOracle,381.86111009845825,13.799820007831482,4,0.0
7,2,PerfOracle,381.86111009845825,9.872819928261528,0,0.0
7,2,HotCold,381.86111009845825,14.669596016795117,15,0.0
8,0,Proposed,438.0356781862479,13.904924091243743,6,0.0
8,0,PdOracle,438.0356781862479,13.904924091243743,4,0.0
8,0,PerfOracle,438.0356781862479,10.245563347219978,0,0.0
8,0,HotCold,438.0356781862479,13.140067525648034,15,0.0
8,1,Proposed,363.28216332665903,13.929618367248466,5,0.0
8,1,PdOracle,363.28216332665903,14.968039818509085,6,0.0
8,1,PerfOracle,363.28216332665903,10.170888093767765,0,0.0
8,1,HotCold,363.28216332665903,10.36086343946875,15,0.0
8,2,Proposed,395.4557425737084,13.927348656117864,5,0.0
8,2,PdOracle,395.4557425737084,15.446378864521254,5,0.0
8,2,PerfOracle,395.4557425737084,10.00654484915204,0,0.0
8,2,HotCold,395.4557425737084,9.997453606395426,15,0.0
9,0,Proposed,382.0799739846542,11.507363434391303,7,0.0
9,0,PdOracle,382.0799739846542,11.511387698430841,4,0.0
9,0,PerfOracle,382.0799739846542,9.948017825873464,0,0.0
9,0,HotCold,382.0799739846542,11.066770089385471,15,0.0
9,1,Proposed,499.4134244567826,15.458935310806405,14,0.0
9,1,PdOracle,499.4134244567826,15.505452135682544,5,0.0
9,1,PerfOracle,499.4134244567826,10.378223162744145,0,0.0
9,1,HotCold,499.4134244567826,10.361284514403023,15,0.0
9,2,Proposed,494.2102462740375,13.929606888312154,6,0.0
9,2,PdOracle,494.2102462740375,14.70230230471691,5,0.0
