n_active,sample_id,policy,throughput,rho,migrations,throughput_gain
14,2,PerfOracle,721.1422845843767,13.313395981095281,0,0.0
14,2,HotCold,721.1422845843767,15.700314740410578,15,0.0
15,0,Proposed,734.7369170596268,17.32787889149101,10,0.0
15,0,PdOracle,734.7369170596268,20.10935042490226,10,0.0
15,0,PerfOracle,734.7369170596268,13.480049684886158,0,0.0
15,0,HotCold,734.7369170596268,12.080903961327902,15,0.0
15,1,Proposed,830.303144650196,18.99591316274167,15,0.0
15,1,PdOracle,830.303144650196,17.620926002338457,4,0.0
15,1,PerfOracle,830.303144650196,11.953028965707333,0,0.0
15,1,HotCold,830.303144650196,14.033709196759391,15,0.0
15,2,Proposed,707.7665159953225,18.60915848356777,15,0.0
15,2,PdOracle,707.7665159953225,19.92863702730339,15,0.0
15,2,PerfOracle,707.7665159953225,12.87661169138118,0,0.0
15,2,HotCold,707.7665159953225,18.36800738401929,15,0.0
16,0,Proposed,667.4203463419641,16.928461984643555,8,0.0
16,0,PdOracle,667.4203463419641,16.928461984643555,3,0.0
16,0,PerfOracle,667.4203463419641,12.854779136976827,0,0.0
16,0,HotCold,667.4203463419641,13.209527357881562,15,0.0
16,1,Proposed,801.3178415129065,19.63738961151164,8,0.0
16,1,PdOracle,801.3178415129065,19.65398875565819,3,0.0
16,1,PerfOracle,801.3178415129065,12.929301012141266,0,0.0
16,1,HotCold,801.3178415129065,15.886947015711765,15,0.0
16,2,Proposed,806.5210196956516,17.477246880057344,8,0.0
16,2,PdOracle,806.5210196956516,19.349446724523887,15,0.0
16,2,PerfOracle,806.5210196956516,13.414047869382152,0,0.0
16,2,HotCold,806.5210196956516,17.032101727531124,15,0.0
17,0,Proposed,879.2596324822553,19.028724872379044,11,0.0
17,0,PdOracle,879.2596324822553,19.041864425227363,8,0.0
17,0,PerfOracle,879.2596324822553,15.001847369739679,0,0.0
17,0,HotCold,879.2596324822553,15.533245858471622,15,0.0
17,1,Proposed,847.0860532352059,18.690150935064363,15,0.0
17,1,PdOracle,847.0860532352059,20.944152714505172,15,0.0
17,1,PerfOracle,847.0860532352059,12.830611253212496,0,0.0
17,1,HotCold,847.0860532352059,16.305575222694014,15,0.0
17,2,Proposed,782.7388947411072,17.546623130297807,15,0.0
17,2,PdOracle,782.7388947411072,19.810098450060128,15,0.0
17,2,PerfOracle,782.7388947411072,13.09702580080789,0,0.0
17,2,HotCold,782.7388947411072,18.091030736958402,15,0.0
18,0,Proposed,854.522997377132,18.018889455605706,15,0.0
18,0,PdOracle,854.522997377132,19.433052959114708,15,0.0
18,0,PerfOracle,854.522997377132,12.565228395875883,0,0.0
18,0,HotCold,854.522997377132,15.049541289305907,15,0.0
18,1,Proposed,854.522997377132,18.915338864489932,9,0.0
18,1,PdOracle,854.522997377132,17.54974602149504,6,0.0
18,1,PerfOracle,854.522997377132,13.380593511118558,0,0.0
18,1,HotCold,854.522997377132,17.211972857637452,15,0.0
18,2,Proposed,844.1166410116418,18.23519141266575,15,0.0
18,2,PdOracle,844.1166410116418,18.855656630907962,10,0.0
18,2,PerfOracle,844.1166410116418,12.655404216930965,0,0.0
18,2,HotCold,844.1166410116418,18.569169257509696,15,0.0
19,0,Proposed,878.5239862178722,19.27188779559757,15,0.0
19,0,PdOracle,878.5239862178722,19.692323903904885,9,0.0
19,0,PerfOracle,878.5239862178722,12.52238193916923,0,0.0
19,0,HotCold,878.5239862178722,17.79105663875831,15,0.0
19,1,Proposed,959.435189410785,19.325051689214817,15,0.0
19,1,PdOracle,959.435189410785,20.638294219794393,11,0.0
19,1,PerfOracle,959.435189410785,12.925677580634076,0,0.0
19,1,HotCold,959.435189410785,17.123184209904945,15,0.0
19,2,Proposed,932.4647883464808,18.972713061938023,15,0.0
19,2,PdOracle,932.4647883464808,19.23771566523745,13,0.0
19,2,PerfOracle,932.4647883464808,13.296186581176583,0,0.0
19,2,HotCold,932.4647883464808,19.22009057729319,15,0.0
20,0,Proposed,961.668955369966,19.117789385960947,11,0.0
20,0,PdOracle,961.668955369966,17.879418343012834,4,0.0
20,0,PerfOracle,961.668955369966,13.031018059903323,0,0.0
20,0,HotCold,961.668955369966,18.578580543138692,15,0.0
20,1,Proposed,924.2921979401716,18.889201769054722,15,0.0
20,1,PdOracle,924.2921979401716,18.8662918127775,12,0.0
20,1,PerfOracle,924.2921979401716,13.076481032176066,0,0.0
20,1,HotCold,924.2921979401716,12.427589246014517,15,0.0
20,2,Proposed,924.2921979401716,18.982505058000534,15,0.0
20,2,PdOracle,924.2921979401716,19.735104517722327,10,0.0
20,2,PerfOracle,924.2921979401716,13.271899279409872,0,0.0
20,2,HotCold,924.2921979401716,18.644214932756114,15,0.0
21,0,Proposed,926.5259638993526,21.016248506976297,14,0.0
21,0,PdOracle,926.5259638993526,16.74183341066184,8,0.0
21,0,PerfOracle,926.5259638993526,13.169880514040825,0,0.0
21,0,HotCold,926.5259638993526,19.930476600864534,15,0.0
21,1,Proposed,985.6699442107063,18.376913094125435,15,0.0
21,1,PdOracle,985.6699442107063,20.39186714981424,10,0.0
21,1,PerfOracle,985.6699442107063,15.807758246598883,0,0.0
21,1,HotCold,985.6699442107063,16.89005590056056,15,0.0
21,2,Proposed,943.0900085981667,19.94210902151435,15,0.0
21,2,PdOracle,943.0900085981667,19.98457605343509,10,0.0
21,2,PerfOracle,943.0900085981667,13.45956042737645,0,0.0
21,2,HotCold,943.0900085981667,13.04060020787695,15,0.0
22,0,Proposed,1068.8149133628003,17.83071434316404,15,0.0
22,0,PdOracle,1068.8149133628003,18.942134874683095,8,0.0
22,0,PerfOracle,1068.8149133628003,13.168310196986592,0,0.0
22,0,HotCold,1068.8149133628003,15.428583099458905,15,0.0
22,1,Proposed,1116.5980271580852,17.754470330966406,9,0.0
22,1,PdOracle,1116.5980271580852,17.776857788476594,6,0.0
22,1,PerfOracle,1116.5980271580852,12.717319150968658,0,0.0
22,1,HotCold,1116.5980271580852,20.625090370638652,15,0.0
22,2,Proposed,1041.8445122984958,19.325036619353778,12,0.0
22,2,PdOracle,1041.8445122984958,20.177668601871492,10,0.0
22,2,PerfOracle,1041.8445122984958,12.556909354733428,0,0.0
22,2,HotCold,1041.8445122984958,18.131154994473192,15,0.0
23,0,Proposed,1145.8021941815707,18.343084447933645,15,0.0
23,0,PdOracle,1145.8021941815707,17.38000125148831,5,0.0
23,0,PerfOracle,1145.8021941815707,12.724301346637413,0,0.0
23,0,HotCold,1145.8021941815707,16.094164406458432,15,0.0
23,1,Proposed,1092.8159022035406,19.923349394424267,15,0.0
23,1,PdOracle,1092.8159022035406,18.241475630892566,7,0.0
23,1,PerfOracle,1092.8159022035406,13.81088181064023,0,0.0
23,1,HotCold,1092.8159022035406,19.219554595053932,15,0.0
23,2,Proposed,1145.8021941815707,19.071115271399467,12,0.0
23,2,PdOracle,1145.8021941815707,19.092130709848874,12,0.0
23,2,PerfOracle,1145.8021941815707,12.958756532442528,0,0.0
23,2,HotCold,1145.8021941815707,14.038522564009206,15,0.0
24,0,Proposed,1148.9904702913304,19.314107929401906,7,0.0
24,0,PdOracle,1148.9904702913304,21.6441571264396,10,0.0
24,0,PerfOracle,1148.9904702913304,15.628289528527862,0,0.0
24,0,HotCold,1148.9904702913304,18.45424421530875,15,0.0
24,1,Proposed,1095.0496681627217,18.962994442564405,13,0.0
24,1,PdOracle,1095.0496681627217,19.786584734458533,10,0.0
24,1,PerfOracle,1095.0496681627217,14.646614092427063,0,0.0
24,1,HotCold,1095.0496681627217,16.81149921630414,15,0.0
24,2,Proposed,1105.4560245282119,19.812538910556377,12,0.0
24,2,PdOracle,1105.4560245282119,18.859744836855736,13,0.0
24,2,PerfOracle,1105.4560245282119,15.934583842680347,0,0.0
24,2,HotCold,1105.4560245282119,17.081321303292775,15,0.0
25,0,Proposed,1225.9777511101006,19.768558240280143,15,0.0
25,0,PdOracle,1225.9777511101006,19.982572787065063,15,0.0
25,0,PerfOracle,1225.9777511101006,14.105328394557,0,0.0
25,0,HotCold,1225.9777511101006,17.411161249134217,15,0.0
25,1,Proposed,1151.2242362505115,19.493008897806767,15,0.0
25,1,PdOracle,1151.2242362505115,19.746260205151895,12,0.0
25,1,PerfOracle,1151.2242362505115,13.172265771005458,0,0.0
25,1,HotCold,1151.2242362505115,14.692832765376803,15,0.0
25,2,Proposed,1263.354508539895,18.80407149732481,15,0.0
25,2,PdOracle,1263.354508539895,18.780323205249083,6,0.0
25,2,PerfOracle,1263.354508539895,13.33661700333184,0,0.0
25,2,HotCold,1263.354508539895,18.854607844717822,15,0.0
26,0,Proposed,1196.992447972811,20.09802450279275,13,0.0
26,0,PdOracle,1196.992447972811,19.41257100054532,14,0.0
26,0,PerfOracle,1196.992447972811,14.865775442372627,0,0.0
26,0,HotCold,1196.992447972811,14.320178915644304,15,0.0
26,1,Proposed,1207.3988043383013,18.844033087520195,15,0.0
26,1,PdOracle,1207.3988043383013,17.717964543153794,3,0.0
26,1,PerfOracle,1207.3988043383013,14.852734997323239,0,0.0
26,1,HotCold,1207.3988043383013,13.901534375715197,15,0.0
26,2,Proposed,1271.7459628324,19.381647294732353,7,0.0
26,2,PdOracle,1271.7459628324,17.070948998137503,2,0.0
26,2,PerfOracle,1271.7459628324,14.152522903041096,0,0.0
26,2,HotCold,1271.7459628324,14.896871361865033,15,0.0
27,0,Proposed,1402.6740457797782,19.17211592252609,15,0.0
27,0,PdOracle,1402.6740457797782,17.554683992972077,4,0.0
27,0,PerfOracle,1402.6740457797782,13.70018979460588,0,0.0
27,0,HotCold,1402.6740457797782,14.459664200049293,15,0.0
27,1,Proposed,1273.9797287915812,19.62519219985148,15,0.0
27,1,PdOracle,1273.9797287915812,18.907240100378964,6,0.0
27,1,PerfOracle,1273.9797287915812,12.951377525358602,0,0.0
27,1,HotCold,1273.9797287915812,17.633283430828406,15,0.0
27,2,Proposed,1300.9501298558855,17.94765474764899,15,0.0
27,2,PdOracle,1300.9501298558855,19.071036207438077,8,0.0
27,2,PerfOracle,1300.9501298558855,13.25345344403668,0,0.0
27,2,HotCold,1300.9501298558855,14.171068434414417,15,0.0
28,0,Proposed,1362.32787612642,21.14940789697444,15,0.0
28,0,PdOracle,1362.32787612642,19.091672573485685,6,0.0
28,0,PerfOracle,1362.32787612642,14.296723990624411,0,0.0
28,0,HotCold,1362.32787612642,17.280034724711467,15,0.0
28,1,Proposed,1314.5447623311356,19.510683743716232,11,0.0
28,1,PdOracle,1314.5447623311356,20.47316776715901,15,0.0
28,1,PerfOracle,1314.5447623311356,14.344989802755055,0,0.0
28,1,HotCold,1314.5447623311356,18.365223045735785,15,0.0
28,2,Proposed,1394.5014553734693,19.07111401292557,10,0.0
28,2,PdOracle,1394.5014553734693,19.08331580541302,6,0.0
28,2,PerfOracle,1394.5014553734693,14.846532529105831,0,0.0
28,2,HotCold,1394.5014553734693,16.919013485436505,15,0.0
29,0,Proposed,1348.9521075373661,21.008053768173895,15,0.0
29,0,PdOracle,1348.9521075373661,20.638852538908306,6,0.0
29,0,PerfOracle,1348.9521075373661,17.497828791431914,0,0.0
29,0,HotCold,1348.9521075373661,19.29786576308966,15,0.0
29,1,Proposed,1247.2281916134727,19.835352813182595,15,0.0
29,1,PdOracle,1247.2281916134727,18.963443716091188,2,0.0
29,1,PerfOracle,1247.2281916134727,16.381733364591884,0,0.0
29,1,HotCold,1247.2281916134727,15.585298223290156,15,0.0
29,2,Proposed,1461.082379826749,20.429957634951297,11,0.0
29,2,PdOracle,1461.082379826749,20.816795231014126,9,0.0
29,2,PerfOracle,1461.082379826749,12.126044266790755,0,0.0
29,2,HotCold,1461.082379826749,19.4072377915491,15,0.0
30,0,Proposed,1447.7066112376951,20.407284888101152,13,0.0
30,0,PdOracle,1447.7066112376951,17.751338302427392,3,0.0
30,0,PerfOracle,1447.7066112376951,13.959397270887699,0,0.0
30,0,HotCold,1447.7066112376951,17.405323251398684,15,0.0
30,1,Proposed,1405.1266756251557,20.463124565787613,15,0.0
30,1,PdOracle,1405.1266756251557,19.549907898127312,8,0.0
30,1,PerfOracle,1405.1266756251557,16.39628012694009,0,0.0
30,1,HotCold,1405.1266756251557,19.52412337992213,15,0.0
30,2,Proposed,1517.2569479145386,19.768835141877638,15,0.0
30,2,PdOracle,1517.2569479145386,20.985121027018963,13,0.0
30,2,PerfOracle,1517.2569479145386,15.251869732675544,0,0.0
30,2,HotCold,1517.2569479145386,18.756166491893442,15,0.0
31,0,Proposed,1418.7213081004058,20.571851490405564,15,0.0
31,0,PdOracle,1418.7213081004058,20.995009934629802,11,0.0
31,0,PerfOracle,1418.7213081004058,18.143244436203588,0,0.0
31,0,HotCold,1418.7213081004058,18.469233694883233,15,0.0
31,1,Proposed,1536.054758572534,20.976594569212217,15,0.0
31,1,PdOracle,1536.054758572534,20.61631867484074,15,0.0
31,1,PerfOracle,1536.054758572534,13.977756690614342,0,0.0
31,1,HotCold,1536.054758572534,14.690394093970838,15,0.0
31,2,Proposed,1471.7076000784355,20.46558338591593,15,0.0
31,2,PdOracle,1471.7076000784355,21.26275653696691,8,0.0
31,2,PerfOracle,1471.7076000784355,14.459697185864025,0,0.0
31,2,HotCold,1471.7076000784355,18.572077019672896,15,0.0
32,0,Proposed,1511.318123467411,19.912445818000673,11,0.0
32,0,PdOracle,1511.318123467411,19.916595760828972,5,0.0
32,0,PerfOracle,1511.318123467411,15.318979629648947,0,0.0
32,0,HotCold,1511.318123467411,14.659409163037914,15,0.0
32,1,Proposed,1549.649391047784,20.676393816740212,15,0.0
32,1,PdOracle,1549.649391047784,18.526429368863795,6,0.0
32,1,PerfOracle,1549.649391047784,13.839091661321095,0,0.0
32,1,HotCold,1549.649391047784,17.293633641630155,15,0.0
32,2,Proposed,1495.7085889191758,20.81817950987817,15,0.0
32,2,PdOracle,1495.7085889191758,20.776012513878037,8,0.0
32,2,PerfOracle,1495.7085889191758,15.517028948721412,0,0.0
32,2,HotCold,1495.7085889191758,18.306967989427022,15,0.0
33,0,Proposed,1444.9560629003274,21.70072096141587,15,0.0
33,0,PdOracle,1444.9560629003274,21.43347576605011,10,0.0
33,0,PerfOracle,1444.9560629003274,18.42395410463465,0,0.0
33,0,HotCold,1444.9560629003274,17.86616888977452,15,0.0
33,1,Proposed,1562.2895133724555,20.703512663797433,15,0.0
33,1,PdOracle,1562.2895133724555,20.033720945425177,5,0.0
33,1,PerfOracle,1562.2895133724555,15.185859807211274,0,0.0
33,1,HotCold,1562.2895133724555,16.42389692790377,15,0.0
33,2,Proposed,1621.4334936838088,21.218865728965334,10,0.0
33,2,PdOracle,1621.4334936838088,21.232954071445043,7,0.0
33,2,PerfOracle,1621.4334936838088,13.53506113093412,0,0.0
33,2,HotCold,1621.4334936838088,15.717680967912024,15,0.0
34,0,Proposed,1725.391175566883,20.913662846556736,14,0.0
34,0,PdOracle,1725.391175566883,20.91652794572669,11,0.0
34,0,PerfOracle,1725.391175566883,13.541728948148306,0,0.0
34,0,HotCold,1725.391175566883,14.415571615719598,15,0.0
34,1,Proposed,1608.057725094755,21.392462028601287,15,0.0
34,1,PdOracle,1608.057725094755,21.398919551640734,8,0.0
34,1,PerfOracle,1608.057725094755,15.54614352767436,0,0.0
34,1,HotCold,1608.057725094755,16.60568197983452,15,0.0
34,2,Proposed,1629.824947976314,20.830683282084667,14,0.0
34,2,PdOracle,1629.824947976314,20.347457082002627,5,0.0
34,2,PerfOracle,1629.824947976314,14.51923407501044,0,0.0
34,2,HotCold,1629.824947976314,17.029625441495725,15,0.0
35,0,Proposed,1674.6386495480347,21.365262907500792,13,0.0
35,0,PdOracle,1674.6386495480347,21.352905760330394,5,0.0
35,0,PerfOracle,1674.6386495480347,16.185670121226494,0,0.0
35,0,HotCold,1674.6386495480347,18.393836954005792,15,0.0
35,1,Proposed,1626.85553575275,21.228667980860592,12,0.0
35,1,PdOracle,1626.85553575275,21.170328093173513,6,0.0
35,1,PerfOracle,1626.85553575275,15.12935223710538,0,0.0
35,1,HotCold,1626.85553575275,18.288616951274648,15,0.0
35,2,Proposed,1712.015406977829,21.334764842298537,11,0.0
35,2,PdOracle,1712.015406977829,21.078729041717335,6,0.0
35,2,PerfOracle,1712.015406977829,14.822897821955825,0,0.0
35,2,HotCold,1712.015406977829,15.326247694489421,15,0.0
36,0,Proposed,1693.4364602060298,19.168156039908038,8,0.0
36,0,PdOracle,1693.4364602060298,21.341866340568014,15,0.0
36,0,PerfOracle,1693.4364602060298,16.892855240770007,0,0.0
36,0,HotCold,1693.4364602060298,18.399555591551213,15,0.0
36,1,Proposed,1640.4501682280002,21.416031326350364,15,0.0
36,1,PdOracle,1640.4501682280002,21.7466001176323,10,0.0
36,1,PerfOracle,1640.4501682280002,14.90605710392436,0,0.0
36,1,HotCold,1640.4501682280002,15.936031086456985,15,0.0
36,2,Proposed,1800.3635543126677,21.168803738237262,11,0.0
36,2,PdOracle,1800.3635543126677,21.234313341084256,5,0.0
36,2,PerfOracle,1800.3635543126677,14.003484827246123,0,0.0
36,2,HotCold,1800.3635543126677,20.880152678750424,15,0.0
37,0,Proposed,1722.6406272295153,21.890666996201233,11,0.0
37,0,PdOracle,1722.6406272295153,21.83648124927047,12,0.0
37,0,PerfOracle,1722.6406272295153,19.10369048589988,0,0.0
37,0,HotCold,1722.6406272295153,18.458150252004806,15,0.0
37,1,Proposed,1744.4078501110744,20.755879287338644,15,0.0
37,1,PdOracle,1744.4078501110744,21.663376650426677,12,0.0
37,1,PerfOracle,1744.4078501110744,18.494758162812097,0,0.0
37,1,HotCold,1744.4078501110744,19.723933912297127,15,0.0
37,2,Proposed,1749.6110282938193,21.094349653870378,8,0.0
37,2,PdOracle,1749.6110282938193,21.372382935632846,9,0.0
37,2,PerfOracle,1749.6110282938193,16.77852788497872,0,0.0
37,2,HotCold,1749.6110282938193,18.935803250163026,15,0.0
38,0,Proposed,1805.785596381609,21.61631110136849,15,0.0
38,0,PdOracle,1805.785596381609,21.71509178220117,12,0.0
38,0,PerfOracle,1805.785596381609,18.166029531952873,0,0.0
