n_active,sample_id,policy,throughput,rho,migrations,throughput_gain
22,2,HotCold,1052.2508686639862,7.712727001353559,15,0.0
23,0,Proposed,1076.2518575047266,9.211559860371022,11,0.0
23,0,PdOracle,1076.2518575047266,9.14415989942599,8,0.0
23,0,PerfOracle,1076.2518575047266,6.74821813680392,0,0.0
23,0,HotCold,1076.2518575047266,6.973493862609075,15,0.0
23,1,Proposed,1188.3821297941101,9.422956158803878,15,0.0
23,1,PdOracle,1188.3821297941101,9.407568732036358,8,0.0
23,1,PerfOracle,1188.3821297941101,5.961621674882884,0,0.0
23,1,HotCold,1188.3821297941101,5.956333246912906,15,0.0
23,2,Proposed,1231.9165755572283,9.311445342443792,15,0.0
23,2,PdOracle,1231.9165755572283,9.335865398878402,8,0.0
23,2,PerfOracle,1231.9165755572283,5.763383492126171,0,0.0
23,2,HotCold,1231.9165755572283,6.069527381350709,15,0.0
24,0,Proposed,1116.816891044281,8.319915850416358,15,1.3668441451388844
24,0,PdOracle,1116.816891044281,9.256594548917986,7,1.3668441451388844
24,0,PerfOracle,1116.816891044281,5.612429142080523,1,1.3668441451388844
24,0,HotCold,1113.0467212133228,5.42958955290442,15,-2.4033256858192544
24,1,Proposed,1122.0200692270262,9.394907048153994,15,0.6390378095818505
24,1,PdOracle,1122.0200692270262,9.394166930696487,9,0.6390378095818505
24,1,PerfOracle,1122.0200692270262,5.692172681208107,1,0.6390378095818505
24,1,HotCold,1119.469565401219,5.503543228374418,15,-1.911466016225404
24,2,Proposed,1148.9904702913304,8.159444979942228,5,0.0
24,2,PdOracle,1148.9904702913304,8.15940118915729,3,0.0
24,2,PerfOracle,1148.9904702913304,5.835763221317623,0,0.0
24,2,HotCold,1148.9904702913304,5.623193934127322,15,0.0
25,0,Proposed,1220.7745729273556,9.37065841860934,15,0.0
25,0,PdOracle,1220.7745729273556,9.529788540750495,9,0.0
25,0,PerfOracle,1220.7745729273556,5.765984335173936,0,0.0
25,0,HotCold,1220.7745729273556,5.766306044835793,15,0.0
25,1,Proposed,1225.9777511101006,9.558024342951487,15,0.0
25,1,PdOracle,1225.9777511101006,9.553535285244912,15,0.0
25,1,PerfOracle,1225.9777511101006,6.2349629351427165,0,0.0
25,1,HotCold,1225.9777511101006,5.650039539195333,15,0.0
25,2,Proposed,1124.2538351862072,8.15704010228482,6,0.8445267385434363
25,2,PdOracle,1124.2538351862072,8.156409410358009,3,0.8445267385434363
25,2,PerfOracle,1124.2538351862072,5.909237958896711,1,0.8445267385434363
25,2,HotCold,1120.7053016984744,5.499372069775912,15,-2.704006749189375
26,0,Proposed,1276.9491410151452,9.418182403857806,12,0.0
26,0,PdOracle,1276.9491410151452,8.244132412354054,2,0.0
26,0,PerfOracle,1276.9491410151452,6.160861125935691,0,0.0
26,0,HotCold,1276.9491410151452,6.257827242165042,15,0.0
26,1,Proposed,1314.3258984449394,9.460911497962954,12,0.0
26,1,PdOracle,1314.3258984449394,9.164602963466816,6,0.0
26,1,PerfOracle,1314.3258984449394,7.58037611557584,0,0.0
26,1,HotCold,1314.3258984449394,7.6046462684747045,15,0.0
26,2,Proposed,1351.7026558747339,9.584693999125925,15,0.0
26,2,PdOracle,1351.7026558747339,9.482013539373767,10,0.0
26,2,PerfOracle,1351.7026558747339,6.388370203663173,0,0.0
26,2,HotCold,1351.7026558747339,5.961650532659284,15,0.0
27,0,Proposed,1375.7036447154742,8.146981552622579,4,0.0
27,0,PdOracle,1375.7036447154742,8.972893021606964,8,0.0
27,0,PerfOracle,1375.7036447154742,5.727351982454379,0,0.0
27,0,HotCold,1375.7036447154742,5.731906286915017,15,0.0
27,1,Proposed,1316.5596644041207,9.518412449466634,11,0.0
27,1,PdOracle,1316.5596644041207,9.559813448529713,5,0.0
27,1,PerfOracle,1316.5596644041207,8.733250566431261,0,0.0
27,1,HotCold,1316.5596644041207,8.241850255632965,15,0.0
27,2,Proposed,1226.1966149962966,9.3239486351402,11,0.0
27,2,PdOracle,1226.1966149962966,9.298111761105002,7,0.0
27,2,PerfOracle,1226.1966149962966,5.756750496020744,0,0.0
27,2,HotCold,1226.1966149962966,8.82532556860854,15,0.0
28,0,Proposed,1260.603960202527,8.147562074724258,4,0.0
28,0,PdOracle,1260.603960202527,9.020565642174502,6,0.0
28,0,PerfOracle,1260.603960202527,5.723486546797879,0,0.0
28,0,HotCold,1260.603960202527,5.613777272023128,15,0.0
28,1,Proposed,1292.7775394495766,9.526692869063373,14,0.0
28,1,PdOracle,1292.7775394495766,9.52546935176026,8,0.0
28,1,PerfOracle,1292.7775394495766,5.708708468268005,0,0.0
28,1,HotCold,1292.7775394495766,5.600440007176183,15,0.0
28,2,Proposed,1394.5014553734693,9.126455647246445,13,2.7970903180525966
28,2,PdOracle,1394.5014553734693,9.336034599542591,10,2.7970903180525966
28,2,PerfOracle,1394.5014553734693,5.857355310442723,1,2.7970903180525966
28,2,HotCold,1394.4233234163544,5.598020036336604,15,2.718958360937677
29,0,Proposed,1332.388062838552,8.71803132111976,4,0.0
29,0,PdOracle,1332.388062838552,9.565591574020022,7,0.0
29,0,PerfOracle,1332.388062838552,6.206226742258895,0,0.0
29,0,HotCold,1332.388062838552,6.200972787696086,15,0.0
29,1,Proposed,1343.748929354621,8.972630004637455,7,0.0
29,1,PdOracle,1343.748929354621,9.026319152729958,5,0.0
29,1,PerfOracle,1343.748929354621,6.022206766643238,0,0.0
29,1,HotCold,1343.748929354621,5.839368567705766,15,0.0
29,2,Proposed,1423.7056223969548,9.498717207578597,15,0.0
29,2,PdOracle,1423.7056223969548,8.652322577528244,6,0.0
29,2,PerfOracle,1423.7056223969548,6.975275507560998,0,0.0
29,2,HotCold,1423.7056223969548,6.420072600209211,15,0.0
30,0,Proposed,1442.50343305495,9.560429956967635,9,0.0
30,0,PdOracle,1442.50343305495,9.503938256057232,9,0.0
30,0,PerfOracle,1442.50343305495,6.515616885209692,0,0.0
30,0,HotCold,1442.50343305495,6.1401089356790415,15,0.0
30,1,Proposed,1544.2273489788429,9.572415219996584,15,0.0
30,1,PdOracle,1544.2273489788429,9.637557593129715,9,0.0
30,1,PerfOracle,1544.2273489788429,5.803945028258002,0,0.0
30,1,HotCold,1544.2273489788429,5.634088972334923,15,0.0
30,2,Proposed,1442.50343305495,9.500692483524404,10,0.0
30,2,PdOracle,1442.50343305495,9.503112655602061,7,0.0
30,2,PerfOracle,1442.50343305495,6.162139075982568,0,0.0
30,2,HotCold,1442.50343305495,6.16448483007436,15,0.0
31,0,Proposed,1369.9836841545425,9.516257697944898,8,0.0
31,0,PdOracle,1369.9836841545425,9.488304883609295,6,0.0
31,0,PerfOracle,1369.9836841545425,5.861458477326132,0,0.0
31,0,HotCold,1369.9836841545425,5.879944183756514,15,0.0
31,1,Proposed,1637.7786744964267,9.522600082707154,15,0.0
31,1,PdOracle,1637.7786744964267,9.422270211986598,11,0.0
31,1,PerfOracle,1637.7786744964267,7.893823478705589,0,0.0
31,1,HotCold,1637.7786744964267,6.167582183858883,15,0.0
31,2,Proposed,1434.330842648641,9.381999304639839,15,0.0
31,2,PdOracle,1434.330842648641,9.375691439072435,8,0.0
31,2,PerfOracle,1434.330842648641,7.095157647436814,0,0.0
31,2,HotCold,1434.330842648641,7.394535783163987,15,0.0
32,0,Proposed,1592.2293266603235,9.499176535259222,14,0.0
32,0,PdOracle,1592.2293266603235,9.438078228718142,8,0.0
32,0,PerfOracle,1592.2293266603235,5.80170832391156,0,0.0
32,0,HotCold,1592.2293266603235,7.495911057746652,15,0.0
32,1,Proposed,1522.6789899834798,9.393198564080596,8,0.0
32,1,PdOracle,1522.6789899834798,9.395460167601774,6,0.0
32,1,PerfOracle,1522.6789899834798,6.239185467108451,0,0.0
32,1,HotCold,1522.6789899834798,6.2813604890781205,15,0.0
32,2,Proposed,1495.7085889191758,9.476145728512014,10,0.0
32,2,PdOracle,1495.7085889191758,9.510345075854664,8,0.0
32,2,PerfOracle,1495.7085889191758,6.174145383410803,0,0.0
32,2,HotCold,1495.7085889191758,8.412140208351648,15,0.0
33,0,Proposed,1653.607072930858,8.965107276967213,9,0.0
33,0,PdOracle,1653.607072930858,9.375452204962881,7,0.0
33,0,PerfOracle,1653.607072930858,6.092131007426415,0,0.0
33,0,HotCold,1653.607072930858,8.244484387710417,15,0.0
33,1,Proposed,1541.4768006414752,8.151421271833948,8,0.0
33,1,PdOracle,1541.4768006414752,8.153800056376355,4,0.0
33,1,PerfOracle,1541.4768006414752,5.678989612971137,0,0.0
33,1,HotCold,1541.4768006414752,6.445074533878833,15,0.0
33,2,Proposed,1524.912755942661,9.456395160290107,5,0.0
33,2,PdOracle,1524.912755942661,9.45314950367427,4,0.0
33,2,PerfOracle,1524.912755942661,6.519337841533269,0,0.0
33,2,HotCold,1524.912755942661,6.467959891155421,15,0.0
34,0,Proposed,1725.391175566883,10.942409412454342,11,0.0
34,0,PdOracle,1725.391175566883,9.893039012381605,8,0.0
34,0,PerfOracle,1725.391175566883,8.871893829858664,0,0.0
34,0,HotCold,1725.391175566883,9.16256418662102,15,0.0
34,1,Proposed,1608.057725094755,9.570829637037257,11,0.0
34,1,PdOracle,1608.057725094755,9.566117114591576,6,0.0
34,1,PerfOracle,1608.057725094755,5.890698248264051,0,0.0
34,1,HotCold,1608.057725094755,8.109068615767196,15,0.0
34,2,Proposed,1608.057725094755,9.581635235588866,14,0.0
34,2,PdOracle,1608.057725094755,9.576413880386154,5,0.0
34,2,PerfOracle,1608.057725094755,5.67227041118072,0,0.0
34,2,HotCold,1608.057725094755,5.7222016956062935,15,0.0
35,0,Proposed,1733.782629859388,9.541989447060757,11,0.0
35,0,PdOracle,1733.782629859388,9.018899694927319,3,0.0
35,0,PerfOracle,1733.782629859388,6.097345737857264,0,0.0
35,0,HotCold,1733.782629859388,6.291312001062226,15,0.0
35,1,Proposed,1679.8418277307796,9.952191638826912,9,0.0
35,1,PdOracle,1679.8418277307796,9.94461126636866,8,0.0
35,1,PerfOracle,1679.8418277307796,8.554169869999614,0,0.0
35,1,HotCold,1679.8418277307796,8.667500650651057,15,0.0
35,2,Proposed,1664.2322931825445,9.40406650819211,11,0.0
35,2,PdOracle,1664.2322931825445,9.389284977379985,9,0.0
35,2,PerfOracle,1664.2322931825445,7.069377248425433,0,0.0
35,2,HotCold,1664.2322931825445,6.865926897113326,15,0.0
36,0,Proposed,1720.406861270334,9.366394806029039,8,0.0
36,0,PdOracle,1720.406861270334,9.400598349362228,7,0.0
36,0,PerfOracle,1720.406861270334,5.936082057778147,0,0.0
36,0,HotCold,1720.406861270334,6.185346954665535,15,0.0
36,1,Proposed,1693.4364602060298,9.534693842774102,10,0.0
36,1,PdOracle,1693.4364602060298,9.338584151730785,3,0.0
36,1,PerfOracle,1693.4364602060298,6.28796096431235,0,0.0
36,1,HotCold,1693.4364602060298,6.296521747412546,15,0.0
36,2,Proposed,1725.610039453079,9.422873178259362,5,0.0
